alert_id,cluster_id,severity,status,evidence_confidence,suppressed,suppression_reason,risk_score,risk_level,classification_label,classification_score,false_alarm_indicator,detection_reliability,observation_count,active_days,persistence_category,max_frp,max_bright_ti4,bt_diff_max,movement_direction,movement_bearing_degrees,movement_rate_km_per_day,movement_pattern,latitude,longitude,nearest_station_name,station_distance_km,station_available,reasons,alert_rationale,created_at,updated_at,is_decision_support_only
TAL-00141,141,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Industrial-context thermal event,0.45,MEDIUM,MEDIUM,4,1,isolated,4.21,331.88,43.41,,,0.0,insufficient_evidence,20.9513,86.04673,,,False,Industrial context detected (score 0.45),Decision-support thermal anomaly alert. Industrial context detected (score 0.45). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00142,142,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,9.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,2.71,302.68,30.42,,,0.0,insufficient_evidence,20.96288,85.16257,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00143,143,MEDIUM,ACTIVE,HIGH,False,,49.0,MEDIUM,Agricultural-context thermal event,0.75,LOW,HIGH,3,2,short_lived_repeated,7.04,336.85,56.99,,,0.09,stationary,20.96919,85.17486,,,False,Risk score 49/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Risk score 49/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00144,144,LOW,ACTIVE,MODERATE,False,,17.8,LOW,Industrial-context thermal event,0.65,MEDIUM,MEDIUM,2,2,short_lived_repeated,1.77,307.49,31.98,,,0.135,stationary,22.05445,88.12443,Jaynagar Fire Station,34.09,True,Recurring thermal activity (2 active days); Industrial context detected (score 0.65); Verified fire station nearby: Jaynagar Fire Station (34.1 km),Decision-support thermal anomaly alert. Recurring thermal activity (2 active days); Industrial context detected (score 0.65); Verified fire station nearby: Jaynagar Fire Station (34.1 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00145,145,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.6,303.75,25.22,,,0.0,insufficient_evidence,28.7467,76.92795,Fire station (unnamed),15.69,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (15.7 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (15.7 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00146,146,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.54,305.99,20.68,,,0.0,insufficient_evidence,20.51417,85.72617,Baramunda Fire Station,27.23,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Baramunda Fire Station (27.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Baramunda Fire Station (27.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00147,147,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.75,304.65,17.28,,,0.0,insufficient_evidence,20.9223,86.04272,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00148,148,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.73,317.47,30.34,,,0.0,insufficient_evidence,20.96531,86.05065,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00149,149,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,2,1,isolated,1.9,313.99,24.94,,,0.0,insufficient_evidence,21.00166,86.02668,,,False,"High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00150,150,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.51,306.54,25.04,,,0.0,insufficient_evidence,23.26589,88.54272,Fire station (unnamed),18.53,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (18.5 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (18.5 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00151,151,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.23,308.41,30.25,,,0.0,insufficient_evidence,23.56163,87.08474,Asansol Fire Station,17.67,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Asansol Fire Station (17.7 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Asansol Fire Station (17.7 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00152,152,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.92,303.56,24.38,,,0.0,insufficient_evidence,23.61422,86.78865,Asansol Fire Brigade,20.67,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Asansol Fire Brigade (20.7 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Asansol Fire Brigade (20.7 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00153,153,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.25,310.79,32.76,,,0.0,insufficient_evidence,23.66245,87.15553,Asansol Fire Station,18.45,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Asansol Fire Station (18.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Asansol Fire Station (18.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00154,154,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.46,303.72,22.23,,,0.0,insufficient_evidence,23.66928,86.09188,Fire station (unnamed),46.55,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (46.5 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (46.5 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00155,155,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,2,1,isolated,1.05,308.06,27.93,,,0.0,insufficient_evidence,23.69296,87.09621,Asansol Fire Station,12.25,True,"High false-alarm concern; Verified fire station nearby: Asansol Fire Station (12.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Verified fire station nearby: Asansol Fire Station (12.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00156,156,LOW,ACTIVE,MODERATE,False,,15.3,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,3,1,isolated,2.23,318.56,30.78,,,0.0,insufficient_evidence,23.75631,85.85283,,,False,Routine thermal baseline / informational monitoring,Decision-support thermal anomaly alert. Routine thermal baseline / informational monitoring. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00157,157,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.65,310.26,24.36,,,0.0,insufficient_evidence,23.77175,86.19526,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00158,158,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,4,1,isolated,2.85,323.76,35.95,,,0.0,insufficient_evidence,23.77952,86.21021,,,False,Routine thermal baseline / informational monitoring,Decision-support thermal anomaly alert. Routine thermal baseline / informational monitoring. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00159,159,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,9.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,2.23,314.56,26.77,,,0.0,insufficient_evidence,23.78087,86.37411,Fire station (unnamed),49.92,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (49.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (49.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00160,160,LOW,ACTIVE,MODERATE,False,,17.8,LOW,Industrial-context thermal event,0.65,MEDIUM,MEDIUM,2,2,short_lived_repeated,1.54,307.59,22.26,,,0.454,stationary,15.02337,78.01522,,,False,Recurring thermal activity (2 active days); Industrial context detected (score 0.65),Decision-support thermal anomaly alert. Recurring thermal activity (2 active days); Industrial context detected (score 0.65). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00161,161,LOW,ACTIVE,MODERATE,False,,22.9,LOW,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,2,2,short_lived_repeated,2.73,312.46,22.11,,,0.097,stationary,17.46371,80.65388,,,False,Recurring thermal activity (2 active days); Agricultural-context event,Decision-support thermal anomaly alert. Recurring thermal activity (2 active days); Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
